player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,WSH,MIA,Andrew Alvarez,674841,,,,,4.47,13.0,2.49,4.53,4.33,1.89,4.546492584756259,4.120794944925504,1.835626881044284,2.064875338534604,4.469155993812046,4.752632525031653,0.590266024155514,0.7094079397553745,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.63
pitcher,MIA,WSH,Max Meyer,676974,,,,,5.0,15.0,2.45,4.61,6.43,1.69,6.6337696971605045,6.224104559083098,1.6192350165092815,1.914597897679425,4.608221791992668,4.613330301776818,0.5089394636957798,0.5900835693387957,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.53
pitcher,TB,DET,Nick Martinez,607259,,,,,4.87,15.0,2.62,5.4,4.2,1.3,4.141850630684723,4.248588705579656,1.266930183949438,1.3853026822400973,5.392380980566253,5.419606350717268,0.814820319092734,0.7942966384553495,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.81
pitcher,DET,TB,Troy Melton,675512,,,,,4.11,12.0,2.18,4.13,4.56,1.86,4.927542510569052,4.191015231620428,1.7905691691677244,2.0716029805880707,4.0863824474923165,4.30689382339815,0.7618802645023447,0.7440093077756669,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.76
pitcher,MIN,CWS,Taj Bradley,671737,,,,,5.1,15.0,2.44,4.48,5.57,2.09,5.38057635933953,5.761839098518808,1.9993268726392677,2.3553377212911193,4.343703422470368,5.003556155199049,0.5323535864043037,0.7233306603815787,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.59
pitcher,CWS,MIN,Erick Fedde,607200,,,,,4.69,14.0,2.64,5.02,3.69,2.03,3.5939706274903385,3.7763923609989085,1.9379295345742489,2.3041710686496333,4.981598655074695,5.172056261550553,0.6624496775531312,0.7716443451694919,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.7
pitcher,SEA,NYM,George Kirby,669923,,,,,5.25,16.0,2.31,5.07,4.58,1.37,4.82803349341707,4.337747741755113,1.3206852775387987,1.5256964597592557,4.924569797921798,5.662834568624292,0.6403236917199379,0.7972503406574987,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.69
pitcher,NYM,SEA,Freddy Peralta,642547,,,,,5.18,16.0,2.41,4.68,4.88,2.14,4.599302933727257,5.15502851751139,2.0561070872161205,2.3726883750751213,4.511556509094838,5.354193673478264,0.5378593354047806,0.6449234910355703,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.57
pitcher,PHI,SD,Cristopher Sánchez,650911,,,,,5.68,17.0,2.39,5.22,7.04,1.3,6.890698821239057,7.192385412139716,1.2374858757186369,1.4967446383049505,5.095886869184558,5.699983806517656,0.5294428955434779,0.6108169620856784,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.55
pitcher,SD,PHI,Walker Buehler,621111,,,,,4.83,14.0,2.62,4.64,4.45,1.73,4.341373645185392,4.562514371653293,1.6804612675607975,1.8902680837448984,4.519852593930334,5.100965024324912,0.6725523787624892,0.7258796100416998,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.69
pitcher,BOS,BAL,Payton Tolle,801139,,,,,5.08,15.0,2.36,4.77,6.4,1.44,6.757757274245371,6.051863693365246,1.3691071297073296,1.6610921467694013,4.752870341222487,4.823041549836227,0.571136250678931,0.6607576304179125,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.6
pitcher,BAL,BOS,Chris Bassitt,605135,,,,,4.61,14.0,2.52,5.07,3.31,1.59,3.2860122994314023,3.333472355475541,1.5255524136878282,1.7815648717882104,5.058932865828359,5.129655750908394,0.698620676696805,0.7575260269044589,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.72
pitcher,NYY,CLE,Gerrit Cole,543037,,,,,5.0,15.0,2.37,4.63,4.64,1.94,4.9078340787988495,4.368464767112263,1.8118953570409309,2.3369598453312834,4.46680634597488,5.2968842661106175,0.570249806423881,0.7217686829091056,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.62
pitcher,CLE,NYY,Gavin Williams,668909,,,,,5.46,16.0,2.38,5.16,6.24,1.28,5.980612343374165,6.493244428651499,1.2366461157954112,1.4113899461202633,5.044469003123077,5.61661409437116,0.738010338617011,0.7737142172451205,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.75
pitcher,CIN,KC,Chase Burns,695505,,,,,4.99,15.0,2.14,4.43,6.49,1.58,6.491333934712929,6.486263066896684,1.480224766492279,1.8858912130243046,4.392541904134999,4.585323314135733,0.5412361955484455,0.6902341378317598,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.59
pitcher,KC,CIN,Stephen Kolek,663568,,,,,5.4,16.0,2.44,5.2,4.48,1.59,4.371768457102776,4.581239980740237,1.4521157220767644,2.011333750780395,5.025974446824137,5.890879481241034,0.6568644925230404,0.861480594338288,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.72
pitcher,ATL,TOR,Grant Holmes,656550,,,,,4.67,14.0,2.33,4.19,5.05,2.11,5.003344397283603,5.101455623816141,2.05151287838812,2.278229180105573,4.018663207870274,4.865764459345171,0.6583702850531482,0.803234991385818,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.7
pitcher,TOR,ATL,Patrick Corbin,571578,,,,,4.49,13.0,2.54,4.88,3.52,1.65,3.348222333130815,3.68385209805671,1.5831636883721136,1.831617747910105,4.870983172942237,4.933360948050106,0.6868633357183166,0.7694339876331404,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.71
pitcher,SF,MIL,Logan Webb,657277,,,,,4.87,15.0,2.35,4.89,4.22,1.56,4.002710219123124,4.431501053189479,1.4905901881710613,1.7820835337111864,4.806418422360639,5.222588457514821,0.6394547480623765,0.6780571292111044,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.65
pitcher,STL,TEX,Andre Pallante,669467,,,,,4.74,14.0,2.76,4.94,4.65,1.84,4.7134632337348,4.585816123968863,1.7343114099614683,2.164285535738428,4.9207753284650915,5.0064782006003385,0.6513583223863308,0.7248011104868142,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.67
pitcher,TEX,STL,MacKenzie Gore,669022,,,,,4.85,15.0,2.22,4.5,4.83,2.03,4.787275077249332,4.86736943929761,1.9702830554445074,2.2056048679186473,4.38582039246438,4.942659648913887,0.5454659789046048,0.6467629129128284,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.58
pitcher,CHC,ATH,Colin Rea,607067,,,,,4.69,14.0,2.4,4.59,3.91,1.82,3.6985980181200926,4.119835700993507,1.7464564546360353,2.0402367616977637,4.480669535349693,5.01418009247234,0.633966195088507,0.6668203986479665,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.64
pitcher,ATH,CHC,Jeffrey Springs,605488,,,,,4.8,14.0,2.62,5.17,3.96,1.68,4.057456733678584,3.866227022700512,1.5789829906937467,1.9954066448683776,5.150734755509227,5.242481024360696,0.737050990495155,0.7624525558123388,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.74
pitcher,HOU,PIT,Spencer Arrighetti,681293,,,,,5.3,16.0,2.4,4.71,4.55,2.08,3.7318865477893124,5.368016772194249,1.9362802937375068,2.5146903799803644,4.506285924998833,5.522571059214355,0.5732197354372771,0.7548269247717706,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.63
pitcher,PIT,HOU,Paul Skenes,694973,,,,,5.42,16.0,2.28,4.35,6.4,1.3,6.36031728798409,6.437257275447188,1.2307073771378216,1.49711681735768,4.214436918940183,4.901697006148123,0.5569746183628916,0.7740156282005228,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.62
pitcher,LAA,COL,Walbert Ureña,700712,,,,,5.09,15.0,2.29,4.59,4.5,2.12,4.239671809080302,4.756963480333215,2.01991070004317,2.4041623755322865,4.443667829219473,5.179586176382542,0.5091048727671216,0.6376513106482911,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.55
pitcher,COL,LAA,Michael Lorenzen,547179,,,,,4.72,14.0,2.66,5.14,3.33,1.62,2.9459473206699327,3.7128795655340556,1.564107821490597,1.8045261562610515,5.030872186038396,5.561675923432524,0.7016346665991391,0.8630924245847765,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.75
pitcher,AZ,LAD,Zac Gallen,668678,,,,,4.81,14.0,2.46,5.16,4.06,1.55,4.040649366607793,4.088119366101309,1.4789582607643954,1.7604069262896662,5.134723414814712,5.251497761323659,0.7413726037983271,0.8248506575577597,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.77
pitcher,LAD,AZ,Shohei Ohtani,660271,,,,,5.37,16.0,2.33,4.7,6.94,1.5,6.956035226030204,6.924817156526333,1.4119362667786017,1.7596086969587066,4.628700783690871,4.971119589532299,0.5381491482536592,0.6548171636883602,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03,0.57
hitter,WSH,MIA,James Wood,695578,1.0,DH,Confirmed,4.73,,,,,1.64,0.8,1.547963902944765,1.7397037981918533,0.8151296487331751,0.7921159903217196,0.5056296207135094,0.5249752431079029,0.12672947319257452,0.15742435686210723,0.52,0.61,0.45,1.98,0.14,1.03,1.0559027522757334,1.0097331045317903,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03,
hitter,WSH,MIA,Dylan Crews,686611,2.0,RF,Confirmed,4.02,,,,,0.92,0.28,0.7942250890879158,1.0359946844891705,0.2831716951940469,0.2819467384153991,0.5640203317089075,0.5523250462191306,0.07271262502882968,0.07624675759905492,0.56,0.47,0.36,1.68,0.07,0.89,0.9180064628983879,0.868001372151359,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03,
